0,7.352885477560621e-07
1,0.005071761022574676
2,1.3400610658936136e-06
3,-2.677721177173693e-09
4,-0.006957472494195115
5,1.24865723390594e-07
6,-4.312158243342076e-08
7,-0.0019837753092778205
8,-0.00017075516112705636
9,-0.004115118672656826
10,9.170188906769195e-08
11,6.385359887205615e-08
