,debt_to_income_ratio_std,partial_dependence,Percentile_0,Percentile_10,Percentile_20,Percentile_30,Percentile_40,Percentile_50,Percentile_60,Percentile_70,Percentile_80,Percentile_90,Percentile_99
0,-2.527546647809547,0.04835910340642511,0.001006230511253027,0.0071608046373524544,0.006804930878260971,0.01044185669177656,0.022788081097981572,0.03838087582399015,0.049462203946936026,0.07357414101028378,0.06284224215123713,0.1219337656654865,0.11558732060294687
1,-2.207613798101224,0.04835910340642511,0.001006230511253027,0.0071608046373524544,0.006804930878260971,0.01044185669177656,0.022788081097981572,0.03838087582399015,0.049462203946936026,0.07357414101028378,0.06284224215123713,0.1219337656654865,0.11558732060294687
2,-1.8876809483929011,0.04835910340642511,0.001006230511253027,0.0071608046373524544,0.006804930878260971,0.01044185669177656,0.022788081097981572,0.03838087582399015,0.049462203946936026,0.07357414101028378,0.06284224215123713,0.1219337656654865,0.11558732060294687
3,-1.5677480986845782,0.05515681052924318,0.001136839656428059,0.0071608046373524544,0.006821346670312658,0.010501294155031914,0.022916168639454445,0.04447325025174309,0.050596068623342094,0.0821780055346073,0.066262352804191,0.15670988145184067,0.142168876688949
4,-1.2478152489762553,0.05515681052924318,0.001136839656428059,0.0071608046373524544,0.006821346670312658,0.010501294155031914,0.022916168639454445,0.04447325025174309,0.050596068623342094,0.0821780055346073,0.066262352804191,0.15670988145184067,0.142168876688949
5,-0.9278823992679324,0.05515681052924318,0.001136839656428059,0.0071608046373524544,0.006821346670312658,0.010501294155031914,0.022916168639454445,0.04447325025174309,0.050596068623342094,0.0821780055346073,0.066262352804191,0.15670988145184067,0.142168876688949
6,-0.6079495495596094,0.07037074615848408,0.001376893509461318,0.00806209203281343,0.007859845374212025,0.011763846994013075,0.025759184316872727,0.05176207971515375,0.05814037290388841,0.11306392333628522,0.09579785860455449,0.19547473406528745,0.16889599944020908
7,-0.28801669985128653,0.07287346565776036,0.0014618684051811363,0.008535917282638581,0.00828090070402952,0.01242219531988133,0.027354264937402457,0.052082049169234555,0.062325390833806685,0.11840591134207322,0.10041642833187595,0.19799264975972322,0.17670674635100472
8,0.03191614985703639,0.086299933665554,0.0016766166423264406,0.009265203597364597,0.00906808374191451,0.013781202199023845,0.031971256152122055,0.054585387089127295,0.08036174487262795,0.1463487043738192,0.14113874963687864,0.20743519973131586,0.347033938259454
9,0.3518489995653593,0.10259353172494869,0.002080677993498521,0.009465618604919677,0.009201905464130144,0.014828402670936778,0.03412647653468755,0.05730676607477266,0.0843271723552458,0.19104353380823513,0.17015846415802127,0.2561139463123528,0.4186900130304476
10,0.6717818492736822,0.11432717149893155,0.0022112034457414443,0.010624461605064278,0.009567462197230484,0.015744274478421083,0.037812493019505594,0.05810611043919215,0.09636966510534677,0.21243312688182173,0.18958243098585628,0.2803621708681843,0.7354645312807812
11,0.9917146989820051,0.11808912100514429,0.0022112034457414443,0.010671637938875298,0.009592182206679688,0.015744274478421083,0.037812493019505594,0.05810611043919215,0.09695478667477785,0.22710571326360984,0.19712043277711624,0.2867898548815911,0.7354645312807812
12,1.311647548690328,0.14767310484756277,0.0026741668741041198,0.03426763478788938,0.01030583511180126,0.016761634875307487,0.044886647734452535,0.07676975007081505,0.11389052269283409,0.2965639104375273,0.2374930159850608,0.35491591625870583,0.7652010779491683
13,1.631580398398651,0.16162675987386643,0.0037623551800694613,0.036343146367766685,0.013393054165640402,0.01966736563987276,0.04847890777340953,0.09327587587526188,0.11654642154501707,0.31155911578276174,0.24127190763098616,0.368174986458358,0.8500737263000666
14,1.951513248106974,0.16162675987386643,0.0037623551800694613,0.036343146367766685,0.013393054165640402,0.01966736563987276,0.04847890777340953,0.09327587587526188,0.11654642154501707,0.31155911578276174,0.24127190763098616,0.368174986458358,0.8500737263000666
15,2.271446097815297,0.16162675987386643,0.0037623551800694613,0.036343146367766685,0.013393054165640402,0.01966736563987276,0.04847890777340953,0.09327587587526188,0.11654642154501707,0.31155911578276174,0.24127190763098616,0.368174986458358,0.8500737263000666
16,2.5913789475236197,0.1619945757913879,0.0037623551800694613,0.036343146367766685,0.013393054165640402,0.01966736563987276,0.04847890777340953,0.09327587587526188,0.11654642154501707,0.32291015873199175,0.24569171435212778,0.368174986458358,0.8500737263000666
17,2.9113117972319427,0.16797070866650132,0.0037705129319985293,0.036343146367766685,0.013393054165640402,0.01966736563987276,0.04847890777340953,0.10612036031754656,0.11654642154501707,0.3282616104305582,0.2480964613081258,0.3886664573097093,0.8503506007504877
18,3.2312446469402656,0.16797070866650132,0.0037705129319985293,0.036343146367766685,0.013393054165640402,0.01966736563987276,0.04847890777340953,0.10612036031754656,0.11654642154501707,0.3282616104305582,0.2480964613081258,0.3886664573097093,0.8503506007504877
19,3.5511774966485885,0.16797070866650132,0.0037705129319985293,0.036343146367766685,0.013393054165640402,0.01966736563987276,0.04847890777340953,0.10612036031754656,0.11654642154501707,0.3282616104305582,0.2480964613081258,0.3886664573097093,0.8503506007504877
