,fried4_std,partial_dependence,Percentile_0,Percentile_10,Percentile_20,Percentile_30,Percentile_40,Percentile_50,Percentile_60,Percentile_70,Percentile_80,Percentile_90,Percentile_99
0,-1.7301329627036222,0.21641479210552908,0.014999180531218527,0.11001761100529027,0.1316734701687938,0.11875428697567217,0.12468969983070463,0.07599547244005374,0.2443670124305824,0.16432465623034812,0.11391303215562834,0.6141177565457163,0.8326395536503742
1,-1.557029011088031,0.23100806623728526,0.014769483624079337,0.11055060930436103,0.1497946294008677,0.13133524774506516,0.14269758936402518,0.0846665916693653,0.291197137217473,0.171011198990835,0.1238239812897201,0.6290308337276032,0.8387631688636693
2,-1.3839250594724397,0.2523982033564067,0.016220169018408965,0.12030480200934572,0.16833784967683613,0.15010226245703254,0.15254177658827003,0.09174429353490085,0.3373561062922485,0.18079249854663706,0.13289842745473038,0.7115454970965012,0.8873570667991485
3,-1.2108211078568485,0.2767509020611141,0.016975200131614472,0.13954306277422382,0.19564296363234468,0.1484180768120015,0.1643890367427058,0.09862410978634686,0.3733653824396517,0.20632816203163645,0.17550015575116243,0.7224014291018155,0.892123492082752
4,-1.0377171562412573,0.29466075432399064,0.017620261895390506,0.14965151128289977,0.2052687733899339,0.18287221308978563,0.17334500502183944,0.10188460124456886,0.3831906091321302,0.2331724056281123,0.18314494586316413,0.7657490262332424,0.9030202327891267
5,-0.864613204625666,0.32432155805200746,0.017053644377065455,0.1622631680147545,0.21739971825483115,0.18996768083021043,0.17805107840347592,0.10874983518469923,0.45288995960560635,0.2815508698459356,0.20429992958992968,0.8058818001752525,0.9217599922828991
6,-0.6915092530100748,0.3618508524460559,0.018178974661393545,0.1875599448569951,0.2558507619128251,0.243124439041644,0.19700001299804268,0.12652282356228672,0.4885652993727173,0.28996524311561617,0.23611588054151214,0.8476382881361734,0.9383696123333068
7,-0.5184053013944836,0.3980086816412328,0.019696283102499285,0.2351495292954932,0.28037543279588817,0.289132855880715,0.24537714901620913,0.1398763518029314,0.580334372986571,0.3299927806089191,0.2753198739266371,0.8623957661696724,0.9454570356697118
8,-0.3453013497788924,0.4219046222722506,0.021430538940404104,0.24823798508204015,0.3107721715681307,0.28897620283035497,0.25608426353009883,0.160693582579822,0.5863967054026825,0.34059366140119574,0.29696894842772203,0.8637685865177903,0.9497735018041238
9,-0.17219739816330115,0.44445895530266627,0.023509333185391914,0.2844773224173105,0.3328298943264932,0.3151579494838399,0.2657322978052277,0.1710800056835101,0.6060072549151811,0.37136843426620775,0.3242845822940988,0.8769751255948754,0.9524570945629581
10,0.0009065534522900709,0.48628350709265467,0.027513994379425453,0.34570516529784817,0.3758909072199935,0.3501689189187018,0.3759312561702352,0.18118931569281618,0.6644293496998879,0.47344867627351267,0.3861844346798303,0.8986142990190924,0.964555897337571
11,0.1740105050678813,0.5421206856451508,0.02711617689375481,0.393082712663042,0.4282532154924109,0.442370287258667,0.47469789882009517,0.23047987297486477,0.7263549019597223,0.5427581850477589,0.46609404232657053,0.9099053838298268,0.9603584352788114
12,0.3471144566834725,0.5706060474753211,0.027700180957899945,0.45031486768599055,0.42212175075196706,0.48391573554821865,0.5700843618123159,0.2656860976330711,0.7360828433309999,0.5879191251328879,0.5005703209338989,0.9180256790186807,0.962451343218594
13,0.5202184082990635,0.6031456375725366,0.03110667622226863,0.502440257548916,0.42755569228536405,0.5211859712536169,0.6035977528852818,0.2795057766762575,0.7773468666223812,0.6715179113709847,0.5236543585429162,0.931587608825487,0.9687819030836493
14,0.693322359914655,0.6270088444756647,0.032508079088851345,0.5330236515011517,0.4564639631271739,0.5229030415480828,0.6505352036502391,0.28666897607477393,0.7884553372107239,0.6964254620289368,0.5637759654832784,0.9389266010355398,0.973386448807012
15,0.8664263115302464,0.6651180800388582,0.033573566798427365,0.5434228662904209,0.5080006439618677,0.5641012760395842,0.6566151107062127,0.38672063464758255,0.802918479222911,0.6933436547251877,0.622475278711547,0.9458211108616523,0.9757336500172135
16,1.0395302631458374,0.6835942724368109,0.0337186399941519,0.5574145816856769,0.5113879876193276,0.5770165236225039,0.6712838321181752,0.43552684684852894,0.812853046763638,0.7075689126925947,0.6517395993018079,0.9495410734862434,0.978129842968584
17,1.2126342147614284,0.7175904119674469,0.0500149933548609,0.596751413468998,0.5982651853996648,0.6408464647461197,0.723176420304535,0.47654792240928284,0.8454746009657013,0.7475226652783828,0.7058053007088376,0.9564281595563053,0.9795318959869822
18,1.3857381663770199,0.7422462492385381,0.06740096634576676,0.6292136912439797,0.5998085732506013,0.6920079903724254,0.7746407927738833,0.4979198220875403,0.858447378593895,0.7712231570952459,0.7362513316584723,0.9615921962715147,0.9814070075293088
19,1.5588421179926113,0.7594312217289447,0.06952290774427176,0.66585486270112,0.6674091575871358,0.7120284678473332,0.7898122921811912,0.5009597199763773,0.8707538710473416,0.7999169157125225,0.7861622364885135,0.965042568468508,0.9814480278060552
