,loan_to_value_ratio_std,partial_dependence,Percentile_0,Percentile_10,Percentile_20,Percentile_30,Percentile_40,Percentile_50,Percentile_60,Percentile_70,Percentile_80,Percentile_90,Percentile_99
0,-3.4586567959595325,0.0311315582935318,0.004833248858042681,0.005375695811266168,0.005791999251894086,0.00839297908486914,0.0315835585570394,0.024765475914352356,0.01336006372914176,0.13323387492081437,0.0428926850905015,0.042401468774393866,0.3782885952563445
1,-1.3978325320148275,0.022335024655246827,0.0029572038364097703,0.005305482880198295,0.00736006383513003,0.008077212549736278,0.006485483035082293,0.015591726674113213,0.009831671566958317,0.061292787377728884,0.013576442025923799,0.018446779273799722,0.5781335796006475
2,0.6629917319298775,0.03920411995214843,0.0025234866495943715,0.008210940689366474,0.018327529672362296,0.008043921963829777,0.017790262577170698,0.005482724795931747,0.012846343558015843,0.1634225586378777,0.08314480057270901,0.08095784651955906,0.011122469735653041
3,2.723815995874583,0.22130191779625738,0.009085613982022142,0.03998764238312389,0.14516852399541544,0.04915496269203052,0.31737885716407005,0.01974392859282637,0.23097696805054532,0.4705763074443529,0.29575781622472985,0.41924174014049187,0.0850578037049278
4,4.784640259819287,0.2040827448990587,0.008659176218804795,0.034834664412385676,0.12414763368141696,0.04693693279543523,0.2990652389445509,0.018826742081364093,0.2160708675036941,0.447750362690962,0.28637040172327055,0.4082067634112163,0.0720079343216929
5,6.845464523763992,0.1946653582678848,0.008659176218804795,0.034834664412385676,0.12414763368141696,0.04693693279543523,0.2990652389445509,0.018826742081364093,0.2160708675036941,0.40300582373510696,0.26856953283076235,0.3869388939161932,0.0720079343216929
6,8.906288787708698,0.1779311209377099,0.008659176218804795,0.034834664412385676,0.12414763368141696,0.04693693279543523,0.2990652389445509,0.018826742081364093,0.2160708675036941,0.32370142554750947,0.2284557496812909,0.3372983566911584,0.0720079343216929
7,10.967113051653403,0.1363355006050579,0.006342505765655618,0.027212234247766268,0.09610731460139606,0.03473831161275614,0.23768149576429207,0.013827790823414421,0.16764756095899944,0.2435976874707707,0.1656496808761058,0.2544375120843895,0.058343046487605674
8,13.027937315598107,0.1363355006050579,0.006342505765655618,0.027212234247766268,0.09610731460139606,0.03473831161275614,0.23768149576429207,0.013827790823414421,0.16764756095899944,0.2435976874707707,0.1656496808761058,0.2544375120843895,0.058343046487605674
9,15.088761579542814,0.1363355006050579,0.006342505765655618,0.027212234247766268,0.09610731460139606,0.03473831161275614,0.23768149576429207,0.013827790823414421,0.16764756095899944,0.2435976874707707,0.1656496808761058,0.2544375120843895,0.058343046487605674
10,17.149585843487515,0.1363355006050579,0.006342505765655618,0.027212234247766268,0.09610731460139606,0.03473831161275614,0.23768149576429207,0.013827790823414421,0.16764756095899944,0.2435976874707707,0.1656496808761058,0.2544375120843895,0.058343046487605674
11,19.210410107432224,0.1363355006050579,0.006342505765655618,0.027212234247766268,0.09610731460139606,0.03473831161275614,0.23768149576429207,0.013827790823414421,0.16764756095899944,0.2435976874707707,0.1656496808761058,0.2544375120843895,0.058343046487605674
12,21.271234371376927,0.1363355006050579,0.006342505765655618,0.027212234247766268,0.09610731460139606,0.03473831161275614,0.23768149576429207,0.013827790823414421,0.16764756095899944,0.2435976874707707,0.1656496808761058,0.2544375120843895,0.058343046487605674
13,23.33205863532163,0.1363355006050579,0.006342505765655618,0.027212234247766268,0.09610731460139606,0.03473831161275614,0.23768149576429207,0.013827790823414421,0.16764756095899944,0.2435976874707707,0.1656496808761058,0.2544375120843895,0.058343046487605674
14,25.39288289926634,0.1363355006050579,0.006342505765655618,0.027212234247766268,0.09610731460139606,0.03473831161275614,0.23768149576429207,0.013827790823414421,0.16764756095899944,0.2435976874707707,0.1656496808761058,0.2544375120843895,0.058343046487605674
15,27.453707163211043,0.1363355006050579,0.006342505765655618,0.027212234247766268,0.09610731460139606,0.03473831161275614,0.23768149576429207,0.013827790823414421,0.16764756095899944,0.2435976874707707,0.1656496808761058,0.2544375120843895,0.058343046487605674
16,29.514531427155745,0.1363355006050579,0.006342505765655618,0.027212234247766268,0.09610731460139606,0.03473831161275614,0.23768149576429207,0.013827790823414421,0.16764756095899944,0.2435976874707707,0.1656496808761058,0.2544375120843895,0.058343046487605674
17,31.575355691100448,0.1363355006050579,0.006342505765655618,0.027212234247766268,0.09610731460139606,0.03473831161275614,0.23768149576429207,0.013827790823414421,0.16764756095899944,0.2435976874707707,0.1656496808761058,0.2544375120843895,0.058343046487605674
18,33.63617995504516,0.1363355006050579,0.006342505765655618,0.027212234247766268,0.09610731460139606,0.03473831161275614,0.23768149576429207,0.013827790823414421,0.16764756095899944,0.2435976874707707,0.1656496808761058,0.2544375120843895,0.058343046487605674
19,35.69700421898986,0.1363355006050579,0.006342505765655618,0.027212234247766268,0.09610731460139606,0.03473831161275614,0.23768149576429207,0.013827790823414421,0.16764756095899944,0.2435976874707707,0.1656496808761058,0.2544375120843895,0.058343046487605674
