,property_value_std,partial_dependence,Percentile_0,Percentile_10,Percentile_20,Percentile_30,Percentile_40,Percentile_50,Percentile_60,Percentile_70,Percentile_80,Percentile_90,Percentile_99
0,-1.029288791468282,0.06262337094824622,0.017921752174275732,0.0032879251501337207,0.011872791035057369,0.02823080268784855,0.04363337674605307,0.04625981940662766,0.06758695218481278,0.0596824505793906,0.06944221578048085,0.1719511281016314,0.144221668836758
1,0.39219440190614274,0.09800166926292424,0.0011469071786704935,0.006753896192180552,0.00915281884889642,0.014086942713892395,0.024787537558312055,0.010789825486881139,0.11548412361063574,0.11520293772401323,0.19556826315868872,0.21137759390532895,0.7191847553433527
2,1.8136775952805675,0.11549025569456291,0.0017684633906282913,0.009281891654074809,0.009334624735691674,0.013651474291800742,0.02604673999225832,0.029432647587410543,0.1372194513128131,0.11776510039802196,0.21510100749778424,0.25652785109569876,0.7593679658246877
3,3.2351607886549925,0.11709644083277525,0.0017526870636725895,0.007337664883940599,0.00952251722905339,0.015097116341406414,0.02743987076874406,0.02966374330844797,0.14268083450742353,0.11731511307749216,0.21931788272843653,0.25652785109569876,0.7616273274691708
4,4.656643982029417,0.14320182826061792,0.0016575333675267986,0.008023950761033181,0.009007704927422183,0.015081164606786521,0.03398597311294261,0.027548461396360194,0.21490124476433697,0.14242629550300206,0.3268192862459205,0.27116602659743677,0.7513071142809655
5,6.078127175403841,0.14419600332807425,0.0016576358256428223,0.008471672618134288,0.009007704927422183,0.015082084292633077,0.033988005876253814,0.027550120101386338,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7513071142809655
6,7.499610368778267,0.14444915937286443,0.0016576358256428223,0.021394051978695785,0.009007704927422183,0.015082084292633077,0.033988005876253814,0.027550120101386338,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7513071142809655
7,8.921093562152691,0.14538016175979762,0.0016576358256428223,0.042709592591745824,0.009007704927422183,0.015082084292633077,0.033988005876253814,0.027550120101386338,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7513071142809655
8,10.342576755527116,0.14476276820084036,0.0016129299497706455,0.033365822391957296,0.008165798375905848,0.014058044218115639,0.033988005876253814,0.027556503527840663,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7461552765272399
9,11.76405994890154,0.14420057094999908,0.0016133610431709592,0.03195791174599453,0.008167966548700471,0.014058044218115639,0.033988005876253814,0.027556503527840663,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7462059718299876
10,13.185543142275964,0.14420057377100154,0.0016133610431709592,0.03195791174599453,0.008167976628663406,0.014058061463906051,0.033988005876253814,0.027556503527840663,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7462059718299876
11,14.60702633565039,0.14421102967628885,0.0016133610431709592,0.032097632366943185,0.008167976628663406,0.014058061463906051,0.033988005876253814,0.027556503527840663,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7462059718299876
12,16.028509529024817,0.14421102967628885,0.0016133610431709592,0.032097632366943185,0.008167976628663406,0.014058061463906051,0.033988005876253814,0.027556503527840663,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7462059718299876
13,17.44999272239924,0.14421102967628885,0.0016133610431709592,0.032097632366943185,0.008167976628663406,0.014058061463906051,0.033988005876253814,0.027556503527840663,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7462059718299876
14,18.871475915773665,0.1434053805875056,0.0016133610431709592,0.029489669673277475,0.007530841039321328,0.012896301434048357,0.031231404617605516,0.027556503527840663,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7462059718299876
15,20.29295910914809,0.1434053805875056,0.0016133610431709592,0.029489669673277475,0.007530841039321328,0.012896301434048357,0.031231404617605516,0.027556503527840663,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7462059718299876
16,21.714442302522514,0.1434053805875056,0.0016133610431709592,0.029489669673277475,0.007530841039321328,0.012896301434048357,0.031231404617605516,0.027556503527840663,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7462059718299876
17,23.135925495896938,0.1434053805875056,0.0016133610431709592,0.029489669673277475,0.007530841039321328,0.012896301434048357,0.031231404617605516,0.027556503527840663,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7462059718299876
18,24.557408689271362,0.1434053805875056,0.0016133610431709592,0.029489669673277475,0.007530841039321328,0.012896301434048357,0.031231404617605516,0.027556503527840663,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7462059718299876
19,25.978891882645787,0.1434053805875056,0.0016133610431709592,0.029489669673277475,0.007530841039321328,0.012896301434048357,0.031231404617605516,0.027556503527840663,0.21490124476433697,0.14243385795080366,0.3268192862459205,0.27116602659743677,0.7462059718299876
